"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2019-07-06","98.6","-1.3319","6.3676","Noah Syndergaard",656555,592789,"null","ball",,,,,11,"null","R","R","R","NYM","PHI","B","null","null",2,2,2019,"-0.5486","1.0896","-0.9647","3.2744","null",547180,"null",1,5,"Top","null","null",,,621512,,"190707_013804","2.2634","-143.6411","-5.5366","-8.0853","29.9314","-16.0982","3.4719","1.6740","null","null","null","98.9840","2087","6.2170",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.2823","null","null","null","null","null","null","null",43,"5","4-Seam Fastball",3,4,4,3,4,3,4,3,"Strategic","Standard"
"CU","2019-07-06","82.7","-1.4757","6.3239","Noah Syndergaard",656555,592789,"null","ball",,,,,14,"null","R","R","R","NYM","PHI","B","null","null",1,2,2019,"0.9841","-0.0120","1.4266","1.4002","null",547180,"null",1,5,"Top","null","null",,,621512,,"190707_013731","4.7086","-120.4419","-4.7795","8.7883","20.8914","-31.6601","3.5092","1.6948","null","null","null","83.0120","2149","6.2120",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.2873","null","null","null","null","null","null","null",43,"4","Curveball",3,4,4,3,4,3,4,3,"Strategic","Standard"
"SI","2019-07-06","97.7","-1.4836","6.5038","Noah Syndergaard",656555,592789,"null","ball",,,,,13,"null","R","R","R","NYM","PHI","B","null","null",0,2,2019,"-1.1845","0.4303","-1.7026","1.9311","null",547180,"null",1,5,"Top","null","null",,,621512,,"190707_013703","2.1089","-142.2254","-7.8754","-16.5757","27.2448","-24.9765","3.4821","1.6682","null","null","null","98.1970","2002","6.1810",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.3185","null","null","null","null","null","null","null",43,"3","Sinker",3,4,4,3,4,3,4,3,"Strategic","Standard"
"FF","2019-07-06","98.1","-1.4689","6.4186","Noah Syndergaard",656555,592789,"null","swinging_strike",,,,,4,"null","R","R","R","NYM","PHI","S","null","null",0,1,2019,"-0.5240","1.1460","-0.4394","2.9184","null",547180,"null",1,5,"Top","null","null",,,621512,,"190707_013635","4.0259","-142.8710","-6.7556","-8.1126","29.3927","-15.0372","3.5627","1.6969","null","null","null","99.0880","2050","6.5550",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.9447","null","null","null","null","null","null","null",43,"2","4-Seam Fastball",3,4,4,3,4,3,4,3,"Strategic","Standard"
"SI","2019-07-06","96.8","-1.7379","6.4820","Noah Syndergaard",656555,592789,"null","called_strike",,,,,6,"null","R","R","R","NYM","PHI","S","null","null",0,0,2019,"-1.0264","0.7980","0.4268","2.9104","null","null",547180,1,5,"Top","null","null",,,621512,,"190707_013521","8.0888","-140.7513","-5.8000","-15.3745","30.2328","-20.5347","3.5563","1.6926","null","null","null","96.8350","2081","6.2310",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.2684","null","null","null","null","null","null","null",43,"1","Sinker",3,4,4,3,4,3,4,3,"Infield shift","Standard"
"CH","2019-07-06","90.9","-1.6245","6.2562","Noah Syndergaard",547180,592789,"walk","ball",,,,,11,"Bryce Harper walks.  ","R","L","R","NYM","PHI","B","null","null",3,2,2019,"-1.4040","0.4973","-2.1061","3.0722","null","null","null",1,5,"Top","null","null",,,621512,,"190707_013441","1.8288","-132.4456","-3.2040","-17.0644","26.6412","-25.8087","3.2919","1.5853","null","null","null","91.6370","1541","6.5320",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.9678","null","null","0.70",1,0,0,"null",42,"6","Changeup",3,4,4,3,4,3,4,3,"Strategic","Standard"
"CH","2019-07-06","90.8","-1.5977","6.2956","Noah Syndergaard",547180,592789,"null","called_strike",,,,,11,"null","R","L","R","NYM","PHI","S","null","null",3,1,2019,"-1.0843","0.7252","-0.4534","3.4384","null","null","null",1,5,"Top","null","null",,,621512,,"190707_013411","5.2158","-132.1959","-2.8438","-13.8735","26.4500","-23.2189","3.2700","1.5723","null","null","null","91.4040","1660","6.4880",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.0112","null","null","null","null","null","null","null",42,"5","Changeup",3,4,4,3,4,3,4,3,"Strategic","Standard"
"FF","2019-07-06","97.6","-1.6691","6.3753","Noah Syndergaard",547180,592789,"null","ball",,,,,11,"null","R","L","R","NYM","PHI","B","null","null",2,1,2019,"-0.7404","1.1496","-0.6726","4.0600","null","null","null",1,5,"Top","null","null",,,621512,,"190707_013347","4.3544","-142.1533","-3.3703","-10.9347","30.9856","-16.1509","3.3271","1.6071","null","null","null","97.5550","2131","6.1030",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.3967","null","null","null","null","null","null","null",42,"4","4-Seam Fastball",3,4,4,3,4,3,4,3,"Strategic","Standard"
"SI","2019-07-06","98.3","-1.4999","6.3751","Noah Syndergaard",547180,592789,"null","foul",,,,,2,"null","R","L","R","NYM","PHI","S","null","null",2,0,2019,"-1.0507","0.5056","-0.1663","2.7730","null","null","null",1,5,"Top","null","null",,,621512,,"190707_013323","6.0506","-143.0466","-5.5353","-15.7801","28.8914","-24.2390","3.2762","1.5822","null","null","null","98.9200","2091","6.3560",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.1436","null","null","null","null","null","null","null",42,"3","Sinker",3,4,4,3,4,3,4,3,"Strategic","Standard"
"SL","2019-07-06","89.6","-1.6135","6.4419","Noah Syndergaard",547180,592789,"null","ball",,,,,14,"null","R","L","R","NYM","PHI","B","null","null",1,0,2019,"0.2198","-0.0717","1.0312","1.0772","null","null","null",1,5,"Top","null","null",,,621512,,"190707_013255","6.0384","-130.2663","-7.0958","1.3080","25.4231","-31.8158","3.2123","1.5401","null","null","null","89.3540","2161","6.0270",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.4721","null","null","null","null","null","null","null",42,"2","Slider",3,4,4,3,4,3,4,3,"Strategic","Standard"
"CH","2019-07-06","91.9","-1.6422","6.3735","Noah Syndergaard",547180,592789,"null","ball",,,,,13,"null","R","L","R","NYM","PHI","B","null","null",0,0,2019,"-1.2671","0.8956","-1.0779","2.0756","null","null","null",1,5,"Top","null","null",,,621512,,"190707_013233","4.1991","-133.6856","-7.0390","-16.1808","27.1933","-20.1051","3.2787","1.5800","null","null","null","92.4130","1548","6.4870",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.0125","null","null","null","null","null","null","null",42,"1","Changeup",3,4,4,3,4,3,4,3,"Strategic","Standard"
"CU","2019-07-06","82.4","-1.5045","6.3356","Noah Syndergaard",516416,592789,"field_out","hit_into_play",,,,,14,"Jean Segura grounds out, second baseman Robinson Cano to first baseman Pete Alonso.  ","R","R","R","NYM","PHI","X",4,"ground_ball",0,1,2019,"0.8481","-0.0754","1.1508","2.1122","null","null","null",0,5,"Top","152.99","153.24",,,621512,,"190707_013147","4.3801","-119.9068","-2.9523","7.2811","21.6079","-32.5846","3.2356","1.5216","45","66.4","2.0","81.9310","2286","5.8200",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.6795","0.108","0.102","0.00",1,0,0,2,41,"2","Curveball",3,4,4,3,4,3,4,3,"Standard","Standard"
"CU","2019-07-06","81.4","-1.5597","6.4314","Noah Syndergaard",516416,592789,"null","called_strike",,,,,2,"null","R","R","R","NYM","PHI","S","null","null",0,0,2019,"0.6491","-0.1283","0.1946","2.7558","null","null","null",0,5,"Top","null","null",,,621512,,"190707_013123","2.6987","-118.6011","-1.4726","5.6473","20.7986","-33.3314","3.1519","1.4805","null","null","null","81.5830","2199","6.1570",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.3424","null","null","null","null","null","null","null",41,"1","Curveball",3,4,4,3,4,3,4,3,"Standard","Standard"
"CH","2019-07-06","93.2","-1.4949","6.3628","Noah Syndergaard",664068,592789,"strikeout","swinging_strike",,,,,8,"Scott Kingery strikes out swinging.  ","R","R","R","NYM","PHI","S",2,"null",2,2,2019,"-1.1652","0.5481","0.1717","1.9332",514917,"null","null",2,4,"Top","null","null",,,621512,,"190707_012050","6.9142","-135.6726","-6.9565","-15.9935","25.6047","-24.1236","3.4547","1.6836","null","null","null","94.3780","1585","6.6510",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8484","null","null","0.00",1,0,0,"null",36,"5","Changeup",3,4,4,3,4,3,4,3,"Standard","Standard"
"CH","2019-07-06","91.7","-1.5105","6.3613","Noah Syndergaard",664068,592789,"null","foul",,,,,4,"null","R","R","R","NYM","PHI","S","null","null",2,1,2019,"-1.2838","0.4492","-0.2915","2.7129",514917,"null","null",2,4,"Top","null","null",,,621512,,"190707_012016","5.9446","-133.4907","-4.4187","-16.8232","27.0692","-25.9978","3.4430","1.6114","5","67.7","-32.8","92.6950","1542","6.7300",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.7694","null","null","null","null","null","null","null",36,"4","Changeup",3,4,4,3,4,3,4,3,"Standard","Standard"
"SI","2019-07-06","98.7","-1.2954","6.4102","Noah Syndergaard",664068,592789,"null","ball",,,,,13,"null","R","R","R","NYM","PHI","B","null","null",1,1,2019,"-1.2315","0.4529","-0.8693","1.2452",514917,"null","null",2,4,"Top","null","null",,,621512,,"190707_011952","4.0733","-143.4844","-9.6928","-18.0925","34.2469","-23.7715","3.4410","1.6449","null","null","null","99.0540","1816","6.6110",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8881","null","null","null","null","null","null","null",36,"3","Sinker",3,4,4,3,4,3,4,3,"Standard","Standard"
"CH","2019-07-06","92.7","-1.5276","6.3569","Noah Syndergaard",664068,592789,"null","foul",,,,,2,"null","R","R","R","NYM","PHI","S","null","null",1,0,2019,"-1.1000","0.9707","0.0638","3.1668",514917,"null","null",2,4,"Top","null","null",,,621512,,"190707_011905","6.4598","-134.8486","-4.5233","-14.7556","26.1925","-19.5765","3.3831","1.5901","null","null","null","93.0910","1521","6.3010",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.1984","null","null","null","null","null","null","null",36,"2","Changeup",3,4,4,3,4,3,4,3,"Standard","Standard"
"SI","2019-07-06","98.4","-1.4225","6.5373","Noah Syndergaard",664068,592789,"null","ball",,,,,13,"null","R","R","R","NYM","PHI","B","null","null",0,0,2019,"-1.1873","0.7665","-0.0145","1.4033",514917,"null","null",2,4,"Top","null","null",,,621512,,"190707_011842","6.5266","-142.8935","-10.2018","-17.6571","30.8603","-19.6899","3.4171","1.5994","null","null","null","98.2750","1998","6.1920",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.3075","null","null","null","null","null","null","null",36,"1","Sinker",3,4,4,3,4,3,4,3,"Standard","Standard"
"SI","2019-07-06","97.2","-1.6131","6.5326","Noah Syndergaard",453562,592789,"grounded_into_double_play","hit_into_play",,,,,11,"Jake Arrieta ground bunts into a double play, third baseman Todd Frazier to shortstop Amed Rosario to second baseman Robinson Cano.   Cesar Hernandez to 3rd.    Maikel Franco out at 2nd.    Jake Arrieta out at 1st.  ","R","R","R","NYM","PHI","X",5,"ground_ball",0,1,2019,"-1.1562","0.7183","-0.3291","4.0954","null",514917,596748,0,4,"Top","116.21","189.05",,,621512,,"190707_011755","6.0662","-141.4665","-2.6811","-16.8198","29.6606","-22.1557","3.3521","1.6112","31","35.4","3.3","97.4310","2004","6.2290",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.2701","0.128","0.124","0.00",1,0,0,1,35,"2","Sinker",3,4,4,3,4,3,4,3,"Strategic","Strategic"
"SI","2019-07-06","95.3","-1.6629","6.4632","Noah Syndergaard",453562,592789,"null","foul_bunt",,,,,4,"null","R","R","R","NYM","PHI","S","null","null",0,0,2019,"-1.1891","0.4806","-0.4394","2.7082","null",514917,596748,0,4,"Top","null","null",,,621512,,"190707_011701","5.9268","-138.7460","-5.3827","-16.7581","28.6638","-24.9731","3.3958","1.5980","null","null","null","96.0490","1831","6.5210",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.9787","null","null","null","null","null","null","null",35,"1","Sinker",3,4,4,3,4,3,4,3,"Strategic","Standard"
"SI","2019-07-06","97.3","-1.4556","6.4984","Noah Syndergaard",596748,592789,"single","hit_into_play_no_out",,,,,4,"Maikel Franco singles on a sharp ground ball to third baseman Todd Frazier.   Cesar Hernandez to 2nd.  ","R","R","R","NYM","PHI","X",5,"ground_ball",2,2,2019,"-1.2751","0.9800","-0.7600","2.3111","null","null",514917,0,4,"Top","106.77","169.49",,,621512,,"190707_011533","4.8173","-141.4564","-7.9850","-18.2993","31.8619","-17.3500","3.2470","1.5380","96","111.0","2.6","97.6160","2075","6.4900",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.0090","0.645","0.578","0.90",1,1,0,4,34,"6","Sinker",3,4,4,3,4,3,4,3,"Standard","Standard"
"CH","2019-07-06","91.9","-1.6292","6.3544","Noah Syndergaard",596748,592789,"null","foul",,,,,8,"null","R","R","R","NYM","PHI","S","null","null",2,2,2019,"-1.2237","0.8040","-0.0809","1.6320","null","null",514917,0,4,"Top","null","null",,,621512,,"190707_011454","6.6023","-133.6474","-7.9171","-16.1303","26.8847","-21.0494","3.2544","1.5231","7","76.0","-15.8","92.4190","1617","6.4830",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.0162","null","null","null","null","null","null","null",34,"5","Changeup",3,4,4,3,4,3,4,3,"Standard","Standard"
"SI","2019-07-06","96.1","-1.4810","6.4948","Noah Syndergaard",596748,592789,"null","ball",,,,,14,"null","R","R","R","NYM","PHI","B","null","null",1,2,2019,"-1.1173","0.9485","0.3030","0.9565","null","null",514917,0,4,"Top","null","null",,,621512,,"190707_011429","7.2640","-139.5552","-11.2615","-16.2230","28.6096","-17.5495","3.2597","1.5294","null","null","null","96.4960","2112","6.4290",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.0705","null","null","null","null","null","null","null",34,"4","Sinker",3,4,4,3,4,3,4,3,"Standard","Standard"
"SI","2019-07-06","94.7","-1.6038","6.4287","Noah Syndergaard",596748,592789,"null","pitchout",,,,,12,"null","R","R","R","NYM","PHI","B","null","null",0,2,2019,"-0.7200","1.1127","2.6546","4.0387","null","null",514917,0,4,"Top","null","null",,,621512,,"190707_011359","12.7767","-137.4022","-3.0965","-11.8232","27.4609","-17.4125","3.2898","1.5600","null","null","null","95.3610","2095","6.6120",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8872","null","null","null","null","null","null","null",34,"3","Sinker",3,4,4,3,4,3,4,3,"Standard","Standard"
"SI","2019-07-06","97.3","-1.5131","6.3671","Noah Syndergaard",596748,592789,"null","foul_tip",,,,,7,"null","R","R","R","NYM","PHI","S","null","null",0,1,2019,"-1.3566","0.6543","-0.7254","1.6060","null","null",514917,0,4,"Top","null","null",,,621512,,"190707_011308","5.2342","-141.4335","-8.7711","-19.4430","30.8718","-21.6358","3.2464","1.5174","null","null","null","97.5840","2064","6.4130",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.0863","null","null","null","null","null","null","null",34,"2","Sinker",3,4,4,3,4,3,4,3,"Standard","Standard"
"SI","2019-07-06","97.0","-1.5855","6.3673","Noah Syndergaard",596748,592789,"null","called_strike",,,,,14,"null","R","R","R","NYM","PHI","S","null","null",0,0,2019,"-1.4079","0.8147","0.8639","1.7595","null","null",514917,0,4,"Top","null","null",,,621512,,"190707_011244","9.8093","-140.7806","-8.6901","-21.0024","29.1587","-19.5832","3.1941","1.5407","null","null","null","97.5510","2164","6.5490",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.9506","null","null","null","null","null","null","null",34,"1","Sinker",3,4,4,3,4,3,4,3,"Standard","Standard"
"FF","2019-07-06","97.9","-1.6137","6.3692","Noah Syndergaard",514917,592789,"single","hit_into_play_no_out",,,,,5,"Cesar Hernandez singles on a ground ball to left fielder Dominic Smith.  ","R","L","R","NYM","PHI","X",7,"ground_ball",2,1,2019,"-0.4750","1.2219","-0.2270","2.6555","null","null","null",0,4,"Top","68.16","129.87",,,621512,,"190707_011139","4.8624","-142.4744","-7.4210","-7.5867","31.1317","-13.9666","3.3146","1.5917","114","79.9","7.1","98.4760","2189","6.4970",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.0029","0.345","0.325","0.90",1,1,0,2,33,"4","4-Seam Fastball",3,4,4,3,4,3,4,3,"Standard","Standard"
"CH","2019-07-06","92.0","-1.5793","6.3031","Noah Syndergaard",514917,592789,"null","ball",,,,,11,"null","R","L","R","NYM","PHI","B","null","null",1,1,2019,"-1.2077","0.9623","-1.6533","2.5374","null","null","null",0,4,"Top","null","null",,,621512,,"190707_011117","2.5060","-134.0497","-5.9569","-15.3956","26.7007","-19.2915","3.3661","1.6173","null","null","null","93.3540","1571","6.8430",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.6570","null","null","null","null","null","null","null",33,"3","Changeup",3,4,4,3,4,3,4,3,"Standard","Standard"
"SL","2019-07-06","89.2","-1.5273","6.4211","Noah Syndergaard",514917,592789,"null","ball",,,,,14,"null","R","L","R","NYM","PHI","B","null","null",0,1,2019,"0.1085","0.2241","1.6548","1.3663","null","null","null",0,4,"Top","null","null",,,621512,,"190707_011101","7.5554","-129.6257","-6.8540","-0.2653","25.4159","-28.5335","3.2951","1.5719","null","null","null","88.9340","2178","6.0600",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.4398","null","null","null","null","null","null","null",33,"2","Slider",3,4,4,3,4,3,4,3,"Standard","Standard"
"FF","2019-07-06","96.6","-1.5903","6.4339","Noah Syndergaard",514917,592789,"null","called_strike",,,,,5,"null","R","L","R","NYM","PHI","S","null","null",0,0,2019,"-0.7162","1.0494","0.1777","2.5556","null","null","null",0,4,"Top","null","null",,,621512,,"190707_011043","6.3180","-140.4106","-7.1525","-10.8202","29.6791","-16.9692","3.3626","1.5612","null","null","null","96.6860","2127","6.2510",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.2484","null","null","null","null","null","null","null",33,"1","4-Seam Fastball",3,4,4,3,4,3,4,3,"Standard","Standard"
"CH","2019-07-06","91.6","-1.6046","6.2034","Noah Syndergaard",457803,592789,"field_out","hit_into_play",,,,,11,"Jay Bruce lines out sharply to second baseman Robinson Cano.  ","R","L","R","NYM","PHI","X",4,"line_drive",2,1,2019,"-0.8347","1.0367","-0.1001","3.6654","null",656555,"null",2,3,"Top","160.69","141.56",,,621512,,"190707_005918","5.6822","-133.3870","-2.8809","-11.3014","26.9226","-19.1621","3.5303","1.7133","171","101.0","11.4","92.6980","1575","6.7660",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.7332","0.905","0.828","0.00",1,0,0,4,28,"4","Changeup",2,4,4,2,4,2,4,2,"Infield shift","Standard"
"SL","2019-07-06","93.6","-1.4009","6.3100","Noah Syndergaard",457803,592789,"null","ball",,,,,14,"null","R","L","R","NYM","PHI","B","null","null",1,1,2019,"0.0383","0.5637","0.3647","1.0275","null",656555,"null",2,3,"Top","null","null",,,621512,,"190707_005852","4.5043","-136.1426","-9.2588","-0.4168","27.2679","-23.3518","3.4892","1.7748","null","null","null","94.6330","2108","6.7200",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.7796","null","null","null","null","null","null","null",28,"3","Slider",2,4,4,2,4,2,4,2,"Infield shift","Standard"
